folder,class,line,basename
Updated ICube Objects 20260915,Clear,L24,20260729_171403_L24_PalletGHM0729213014_Cavity6_D009FWQ_Pass1_Score(0.009900749).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_171403_L24_PalletGHM0729213014_Cavity7_D009FWQ_Pass1_Score(0.4685237).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_171641_L24_PalletGHC0729213256_Cavity15_D009FWQ_Pass1_Score(0.0109607).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_171815_L24_PalletGHN0729213431_Cavity1_D009FWQ_Pass1_Score(0.01343656).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_173311_L24_PalletGHA0729214928_Cavity2_D009FWR_Pass1_Score(0.01365101).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_174605_L24_PalletGHI0729220206_Cavity1_D009FWR_Pass1_Score(0.01304853).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_174641_L24_PalletGHQ0729220236_Cavity7_D009FWR_Pass1_Score(0.0130837).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_174819_L24_PalletGHU0729220402_Cavity1_D009FWR_Pass1_Score(0.01555932).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_174953_L24_PalletGHN0729220608_Cavity2_D009FWR_Pass1_Score(0.01379097).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_175740_L24_PalletGHM0729221016_Cavity10_D009FWS_Pass1_Score(0.0188725).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_180228_L24_PalletGHE0729221845_Cavity2_D009FWS_Pass1_Score(0.01008523).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_180314_L24_PalletGHA0729221930_Cavity15_D009FWS_Pass1_Score(0.01556683).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_180420_L24_PalletGHU0729222031_Cavity12_D009FWS_Pass1_Score(0.01024908).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_180428_L24_PalletGHB0729222037_Cavity11_D009FWS_Pass1_Score(0.0211097).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_180654_L24_PalletGHG0729222310_Cavity10_D009FWS_Pass1_Score(0.01181656).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_180735_L24_PalletGHU0729222352_Cavity14_D009FWS_Pass1_Score(0.01611114).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181005_L24_PalletGHF0729222620_Cavity9_D009FWS_Pass1_Score(0.0238713).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181018_L24_PalletGHK0729222632_Cavity14_D009FWS_Pass1_Score(0.0153951).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181107_L24_PalletGHH0729222723_Cavity2_D009FWS_Pass1_Score(0.01127905).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181243_L24_PalletGHU0729222859_Cavity9_D009FWS_Pass1_Score(0.009458601).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181257_L24_PalletGHC0729222909_Cavity7_D009FWS_Pass1_Score(0.009040236).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181321_L24_PalletGHM0729222937_Cavity1_D009FWS_Pass1_Score(0.03957242).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181349_L24_PalletGHB0729223003_Cavity3_D009FWS_Pass1_Score(0.2127743).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181457_L24_PalletGHO0729223042_Cavity1_D009FWS_Pass1_Score(0.01216066).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181509_L24_PalletGHU0729223124_Cavity13_D009FWS_Pass1_Score(0.01932269).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_181806_L24_PalletGHR0729223353_Cavity10_D009FWT_Pass1_Score(0.01514304).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_182658_L24_PalletGHA0729224312_Cavity1_D009FWT_Pass1_Score(0.01424474).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_182716_L24_PalletGHH0729224332_Cavity1_D009FWT_Pass1_Score(0.01904672).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_182935_L24_PalletGHS0729224536_Cavity14_D009FWT_Pass1_Score(0.01416165).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_182935_L24_PalletGHS0729224536_Cavity7_D009FWT_Pass1_Score(0.01179725).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_183027_L24_PalletGHL0729224633_Cavity6_D009FWT_Pass1_Score(0.01007074).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_183054_L24_PalletGHA0729224659_Cavity4_D009FWT_Pass1_Score(0.01652294).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_183058_L24_PalletGHF0729224716_Cavity2_D009FWT_Pass1_Score(0.01414996).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_183203_L24_PalletGHI0729224819_Cavity1_D009FWT_Pass1_Score(0.0102573).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_183528_L24_PalletGHD0729225144_Cavity13_D009FWT_Pass1_Score(0.109054).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_183727_L24_PalletGHF0729225149_Cavity4_D009FWT_Pass1_Score(0.01563108).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_184434_L24_PalletGHC0729230046_Cavity12_D009FWT_Pass1_Score(0.01038033).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_185636_L24_PalletGHE0729231251_Cavity10_D009FWV_Pass1_Score(0.01065302).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_185928_L24_PalletGHP0729231541_Cavity2_D009FWV_Pass1_Score(0.009119391).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190031_L24_PalletGHQ0729231642_Cavity4_D009FWV_Pass1_Score(0.01276803).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190051_L24_PalletGHA0729231657_Cavity8_D009FWV_Pass1_Score(0.01241702).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190058_L24_PalletGHD0729231709_Cavity1_D009FWV_Pass1_Score(0.01352066).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190158_L24_PalletGHP0729231809_Cavity14_D009FWV_Pass1_Score(0.01072907).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190225_L24_PalletGHC0729231834_Cavity1_D009FWV_Pass1_Score(0.01543778).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190240_L24_PalletGHI0729231853_Cavity5_D009FWV_Pass1_Score(0.01576316).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190336_L24_PalletGHF0729231948_Cavity13_D009FWV_Pass1_Score(0.01360512).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190518_L24_PalletGHT0729232129_Cavity14_D009FWV_Pass1_Score(0.02309227).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_190725_L24_PalletGHG0729232331_Cavity1_D009FWV_Pass1_Score(0.0229671).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_191016_L24_PalletGHM0729232520_Cavity13_D009FWV_Pass1_Score(0.01140559).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_191016_L24_PalletGHM0729232520_Cavity5_D009FWV_Pass1_Score(0.1873288).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_191714_L24_PalletGHL0729233331_Cavity15_D009FWW_Pass1_Score(0.02884734).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_192008_L24_PalletGHS0729233615_Cavity1_D009FWW_Pass1_Score(0.01329929).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_192338_L24_PalletGHK0729233950_Cavity5_D009FWW_Pass1_Score(0.01177186).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_192423_L24_PalletGHC0729234034_Cavity6_D009FWW_Pass1_Score(0.3015181).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_192634_L24_PalletGHC0729234240_Cavity1_D009FWW_Pass1_Score(0.02497488).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_192640_L24_PalletGHF0729234252_Cavity13_D009FWW_Pass1_Score(0.01206762).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_192834_L24_PalletGHF0729234450_Cavity5_D009FWW_Pass1_Score(0.02410793).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_192901_L24_PalletGHO0729234516_Cavity5_D009FWW_Pass1_Score(0.01593208).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_193305_L24_PalletGHG0729234919_Cavity1_D009FWW_Pass1_Score(0.03466952).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_193623_L24_PalletGHA0729235242_Cavity1_D009FWW_Pass1_Score(0.01295805).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_193929_L24_PalletGHA0729235542_Cavity6_D009FWW_Pass1_Score(0.01626068).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_195141_L24_PalletGHT0730000758_Cavity1_D009FWX_Pass1_Score(0.02399689).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_195718_L24_PalletGHH0730001329_Cavity14_D009FWX_Pass1_Score(0.08219153).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_195943_L24_PalletGHN0730001555_Cavity1_D009FWX_Pass1_Score(0.1471818).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_200001_L24_PalletGHU0730001616_Cavity1_D009FWX_Pass1_Score(0.01405525).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_201343_L24_PalletGHE0730002958_Cavity14_D009FWZ_Pass1_Score(0.01113153).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_201412_L24_PalletGHP0730003029_Cavity11_D009FWZ_Pass1_Score(0.009904027).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_201814_L24_PalletGHQ0730003428_Cavity1_D009FWZ_Pass1_Score(0.1872354).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_201835_L24_PalletGHC0730003449_Cavity14_D009FWZ_Pass1_Score(0.01552188).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_202006_L24_PalletGHC0730003612_Cavity7_D009FWZ_Pass1_Score(0.04912841).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_202124_L24_PalletGHJ0730003741_Cavity2_D009FWZ_Pass1_Score(0.02018028).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_202139_L24_PalletGHN0730003752_Cavity1_D009FWZ_Pass1_Score(0.02356213).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_202538_L24_PalletGHJ0730004154_Cavity1_D009FWZ_Pass1_Score(0.01543224).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203059_L24_PalletGHC0730004714_Cavity2_D009FX0_Pass1_Score(0.01425582).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203134_L24_PalletGHL0730004747_Cavity14_D009FX0_Pass1_Score(0.01606071).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203144_L24_PalletGHQ0730004801_Cavity13_D009FX0_Pass1_Score(0.009519994).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203205_L24_PalletGHC0730004822_Cavity5_D009FX0_Pass1_Score(0.01300311).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203209_L24_PalletGHE0730004826_Cavity1_D009FX0_Pass1_Score(0.01575035).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203246_L24_PalletGHR0730004903_Cavity11_D009FX0_Pass1_Score(0.01436329).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203306_L24_PalletGHD0730004919_Cavity12_D009FX0_Pass1_Score(0.01525062).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203326_L24_PalletGHJ0730004938_Cavity12_D009FX0_Pass1_Score(0.2557865).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203448_L24_PalletGHQ0730005100_Cavity15_D009FX0_Pass1_Score(0.01518708).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203549_L24_PalletGHP0730005202_Cavity5_D009FX0_Pass1_Score(0.008242786).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203615_L24_PalletGHD0730005228_Cavity1_D009FX0_Pass1_Score(0.02056056).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203615_L24_PalletGHD0730005228_Cavity3_D009FX0_Pass1_Score(0.01210088).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203815_L24_PalletGHA0730005431_Cavity15_D009FX0_Pass1_Score(0.01573002).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203815_L24_PalletGHA0730005431_Cavity2_D009FX0_Pass1_Score(0.02194971).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203843_L24_PalletGHH0730005452_Cavity1_D009FX0_Pass1_Score(0.01144779).bmp
Updated ICube Objects 20260915,Clear,L24,20260729_203843_L24_PalletGHH0730005452_Cavity6_D009FX0_Pass1_Score(0.02616149).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111327_L24_PalletGHB0730152942_Cavity13_D009FZ2_Pass1_Score(0.01409227).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111403_L24_PalletGHJ0730153003_Cavity11_D009FZ2_Pass1_Score(0.02096546).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111512_L24_PalletGHM0730153122_Cavity12_D009FZ2_Pass1_Score(0.02150995).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111512_L24_PalletGHM0730153122_Cavity15_D009FZ2_Pass1_Score(0.01428062).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111539_L24_PalletGHU0730153157_Cavity13_D009FZ2_Pass1_Score(0.01354581).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111545_L24_PalletGHB0730153204_Cavity5_D009FZ2_Pass1_Score(0.01817763).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111552_L24_PalletGHE0730153209_Cavity8_D009FZ2_Pass1_Score(0.01014584).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111609_L24_PalletGHI0730153222_Cavity14_D009FZ2_Pass1_Score(0.02258801).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111616_L24_PalletGHL0730153232_Cavity2_D009FZ2_Pass1_Score(0.0115993).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111616_L24_PalletGHL0730153232_Cavity8_D009FZ2_Pass1_Score(0.01284128).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111621_L24_PalletGHO0730153239_Cavity11_D009FZ2_Pass1_Score(0.01708263).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111626_L24_PalletGHQ0730153247_Cavity3_D009FZ2_Pass1_Score(0.01484787).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111631_L24_PalletGHS0730153251_Cavity1_D009FZ2_Pass1_Score(0.0154053).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111709_L24_PalletGHI0730153324_Cavity15_D009FZ2_Pass1_Score(0.01513189).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_111844_L24_PalletGHO0730153449_Cavity1_D009FZ2_Pass1_Score(0.01498437).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112408_L24_PalletGHI0730154026_Cavity11_D009FZ2_Pass1_Score(0.01411182).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112449_L24_PalletGHA0730154104_Cavity10_D009FZ2_Pass1_Score(0.01136601).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112449_L24_PalletGHA0730154104_Cavity11_D009FZ2_Pass1_Score(0.01618207).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112649_L24_PalletGHO0730154309_Cavity13_D009FZ2_Pass1_Score(0.01890463).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112724_L24_PalletGHF0730154342_Cavity11_D009FZ2_Pass1_Score(0.01916134).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112724_L24_PalletGHF0730154342_Cavity13_D009FZ2_Pass1_Score(0.0288986).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112902_L24_PalletGHS0730154519_Cavity1_D009FZ2_Pass1_Score(0.0158549).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112939_L24_PalletGHK0730154555_Cavity12_D009FZ2_Pass1_Score(0.01453191).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_112939_L24_PalletGHK0730154555_Cavity15_D009FZ2_Pass1_Score(0.01149726).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_114819_L24_PalletGHF0730160440_Cavity9_D009FZ3_Pass1_Score(0.0166828).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_114901_L24_PalletGHO0730160511_Cavity11_D009FZ3_Pass1_Score(0.0153116).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_114911_L24_PalletGHR0730160523_Cavity14_D009FZ3_Pass1_Score(0.01433921).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_114937_L24_PalletGHG0730160558_Cavity4_D009FZ3_Pass1_Score(0.01834273).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115002_L24_PalletGHP0730160621_Cavity7_D009FZ3_Pass1_Score(0.04119509).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115014_L24_PalletGHS0730160632_Cavity10_D009FZ3_Pass1_Score(0.01559258).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115019_L24_PalletGHT0730160636_Cavity5_D009FZ3_Pass1_Score(0.01652521).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115208_L24_PalletGHM0730160821_Cavity13_D009FZ3_Pass1_Score(0.03950357).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115218_L24_PalletGHP0730160832_Cavity9_D009FZ3_Pass1_Score(0.007678688).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115257_L24_PalletGHI0730160915_Cavity13_D009FZ3_Pass1_Score(0.02309775).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115307_L24_PalletGHK0730160920_Cavity11_D009FZ3_Pass1_Score(0.1412477).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115313_L24_PalletGHN0730160928_Cavity14_D009FZ3_Pass1_Score(0.05423206).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115525_L24_PalletGHQ0730161145_Cavity2_D009FZ3_Pass1_Score(0.01242524).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115538_L24_PalletGHS0730161150_Cavity11_D009FZ3_Pass1_Score(0.01840842).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115559_L24_PalletGHF0730161217_Cavity14_D009FZ3_Pass1_Score(0.03295475).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115631_L24_PalletGHR0730161248_Cavity7_D009FZ3_Pass1_Score(0.0249902).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115839_L24_PalletGHF0730161421_Cavity11_D009FZ3_Pass1_Score(0.01362062).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115925_L24_PalletGHS0730161530_Cavity11_D009FZ3_Pass1_Score(0.01835042).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115944_L24_PalletGHG0730161604_Cavity5_D009FZ3_Pass1_Score(0.01549244).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_115954_L24_PalletGHL0730161615_Cavity9_D009FZ3_Pass1_Score(0.04177743).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_120042_L24_PalletGHC0730161658_Cavity7_D009FZ3_Pass1_Score(0.06437653).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_120123_L24_PalletGHS0730161742_Cavity13_D009FZ3_Pass1_Score(0.02694321).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_120248_L24_PalletGHG0730161904_Cavity10_D009FZ3_Pass1_Score(0.01493728).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_120253_L24_PalletGHJ0730161911_Cavity10_D009FZ3_Pass1_Score(0.01123756).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_121551_L24_PalletGHA0730163208_Cavity14_D009FZ4_Pass1_Score(0.009054542).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_121559_L24_PalletGHD0730163222_Cavity13_D009FZ4_Pass1_Score(0.01448303).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_121652_L24_PalletGHQ0730163312_Cavity1_D009FZ4_Pass1_Score(0.01242876).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_121740_L24_PalletGHK0730163357_Cavity11_D009FZ4_Pass1_Score(0.05889249).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_121804_L24_PalletGHT0730163425_Cavity9_D009FZ4_Pass1_Score(0.0147053).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_121819_L24_PalletGHC0730163435_Cavity1_D009FZ4_Pass1_Score(0.3525261).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122221_L24_PalletGHK0730163839_Cavity8_D009FZ4_Pass1_Score(0.03346515).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122241_L24_PalletGHR0730163900_Cavity5_D009FZ4_Pass1_Score(0.01605862).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122318_L24_PalletGHI0730163933_Cavity2_D009FZ4_Pass1_Score(0.01742458).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122421_L24_PalletGHH0730164039_Cavity15_D009FZ4_Pass1_Score(0.02778333).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122445_L24_PalletGHQ0730164101_Cavity7_D009FZ4_Pass1_Score(0.02977592).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122450_L24_PalletGHS0730164106_Cavity11_D009FZ4_Pass1_Score(0.01234245).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122450_L24_PalletGHS0730164106_Cavity14_D009FZ4_Pass1_Score(0.03356749).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122506_L24_PalletGHD0730164124_Cavity8_D009FZ4_Pass1_Score(0.01925969).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122547_L24_PalletGHP0730164159_Cavity13_D009FZ4_Pass1_Score(0.1482627).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122703_L24_PalletGHR0730164312_Cavity15_D009FZ4_Pass1_Score(0.01083964).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122914_L24_PalletGHS0730164532_Cavity10_D009FZ4_Pass1_Score(0.03694826).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122914_L24_PalletGHS0730164532_Cavity7_D009FZ4_Pass1_Score(0.008704782).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122943_L24_PalletGHG0730164600_Cavity11_D009FZ4_Pass1_Score(0.01487333).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122943_L24_PalletGHG0730164600_Cavity7_D009FZ4_Pass1_Score(0.01792485).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_122949_L24_PalletGHJ0730164609_Cavity7_D009FZ4_Pass1_Score(0.03390497).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_123000_L24_PalletGHN0730164620_Cavity1_D009FZ4_Pass1_Score(0.2593252).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_123000_L24_PalletGHN0730164620_Cavity7_D009FZ4_Pass1_Score(0.0155853).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_123049_L24_PalletGHH0730164706_Cavity10_D009FZ4_Pass1_Score(0.02127498).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_123205_L24_PalletGHT0730164742_Cavity6_D009FZ4_Pass1_Score(0.02652729).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_123205_L24_PalletGHT0730164742_Cavity9_D009FZ4_Pass1_Score(0.1611631).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_123247_L24_PalletGHC0730164826_Cavity8_D009FZ4_Pass1_Score(0.05112451).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_124235_L24_PalletGHQ0730164959_Cavity7_D009FZ4_Pass1_Score(0.01770866).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_124956_L24_PalletGHA0730170106_Cavity15_D009FZ5_Pass1_Score(0.01589608).bmp
Updated ICube Objects 20260915,Clear,L24,20260730_125027_L24_PalletGHT0730170650_Cavity13_D009FZ5_Pass1_Score(0.01807439).bmp
